sex,race,age,time,zip,county,state,date,total,positive
Female,Black,0-17,10,61564,17179,IL,2020-03-02,1,0
Female,Black,0-17,10,61565,17123,IL,2020-03-02,2,0
Female,Black,0-17,10,61567,17125,IL,2020-03-02,3,0
Female,Black,0-17,10,61569,17143,IL,2020-03-02,2,0
Female,Black,0-17,10,61570,17123,IL,2020-03-02,4,0
Female,Black,0-17,10,61571,17179,IL,2020-03-02,3,0
Female,Black,0-17,10,61572,17095,IL,2020-03-02,5,0
Female,Black,0-17,10,61601,17143,IL,2020-03-02,3,0
Female,Black,0-17,11,61563,17057,IL,2020-03-09,4,0
Female,Black,0-17,11,61564,17179,IL,2020-03-09,1,0
Female,Black,0-17,11,61565,17123,IL,2020-03-09,2,0
Female,Black,0-17,11,61568,17179,IL,2020-03-09,2,0
Female,Black,0-17,11,61569,17143,IL,2020-03-09,2,0
Female,Black,0-17,11,61570,17123,IL,2020-03-09,2,0
Female,Black,0-17,11,61571,17179,IL,2020-03-09,2,0
Female,Black,0-17,11,61572,17095,IL,2020-03-09,3,0
Female,Black,0-17,11,61601,17143,IL,2020-03-09,1,0
Female,Black,0-17,12,61563,17057,IL,2020-03-16,1,0
Female,Black,0-17,12,61564,17179,IL,2020-03-16,2,0
Female,Black,0-17,12,61565,17123,IL,2020-03-16,2,0
Female,Black,0-17,12,61567,17125,IL,2020-03-16,7,0
Female,Black,0-17,12,61568,17179,IL,2020-03-16,4,0
Female,Black,0-17,12,61569,17143,IL,2020-03-16,3,0
Female,Black,0-17,12,61570,17123,IL,2020-03-16,5,0
Female,Black,0-17,12,61572,17095,IL,2020-03-16,2,0
Female,Black,0-17,12,61601,17143,IL,2020-03-16,6,0
Female,Black,18-34,1,61563,17057,IL,2019-12-30,2,0
Female,Black,18-34,1,61564,17179,IL,2019-12-30,2,0
Female,Black,18-34,1,61565,17123,IL,2019-12-30,5,0
Female,Black,18-34,1,61567,17125,IL,2019-12-30,4,0
Female,Black,18-34,1,61568,17179,IL,2019-12-30,3,0
Female,Black,18-34,1,61569,17143,IL,2019-12-30,2,0
Female,Black,18-34,1,61570,17123,IL,2019-12-30,2,0
Female,Black,18-34,1,61572,17095,IL,2019-12-30,1,0
Female,Black,18-34,1,61601,17143,IL,2019-12-30,1,0
Female,Black,18-34,2,61563,17057,IL,2020-01-06,3,0
Female,Black,18-34,2,61564,17179,IL,2020-01-06,1,0
Female,Black,18-34,2,61565,17123,IL,2020-01-06,2,0
Female,Black,18-34,2,61567,17125,IL,2020-01-06,5,0
Female,Black,18-34,2,61568,17179,IL,2020-01-06,2,0
Female,Black,18-34,2,61569,17143,IL,2020-01-06,5,1
Female,Black,18-34,2,61570,17123,IL,2020-01-06,4,0
Female,Black,18-34,2,61571,17179,IL,2020-01-06,4,0
Female,Black,18-34,2,61572,17095,IL,2020-01-06,3,0
Female,Black,18-34,2,61601,17143,IL,2020-01-06,4,0
Female,Black,18-34,3,61563,17057,IL,2020-01-13,5,0
Female,Black,18-34,3,61564,17179,IL,2020-01-13,2,0
Female,Black,18-34,3,61565,17123,IL,2020-01-13,1,0
Female,Black,18-34,3,61567,17125,IL,2020-01-13,5,0
Female,Black,18-34,3,61568,17179,IL,2020-01-13,3,1
Female,Black,18-34,3,61569,17143,IL,2020-01-13,8,0
Female,Black,18-34,3,61570,17123,IL,2020-01-13,3,0
Female,Black,18-34,3,61571,17179,IL,2020-01-13,1,0
Female,Black,18-34,3,61572,17095,IL,2020-01-13,3,0
Female,Black,18-34,3,61601,17143,IL,2020-01-13,3,0
Female,Black,18-34,4,61563,17057,IL,2020-01-20,2,0
Female,Black,18-34,4,61564,17179,IL,2020-01-20,2,0
Female,Black,18-34,4,61565,17123,IL,2020-01-20,2,0
Female,Black,18-34,4,61567,17125,IL,2020-01-20,1,0
Female,Black,18-34,4,61568,17179,IL,2020-01-20,4,0
Female,Black,18-34,4,61569,17143,IL,2020-01-20,3,0
Female,Black,18-34,4,61570,17123,IL,2020-01-20,4,0
Female,Black,18-34,4,61571,17179,IL,2020-01-20,1,0
Female,Black,18-34,4,61572,17095,IL,2020-01-20,5,0
Female,Black,18-34,4,61601,17143,IL,2020-01-20,4,0
Female,Black,18-34,5,61563,17057,IL,2020-01-27,6,0
Female,Black,18-34,5,61564,17179,IL,2020-01-27,3,0
Female,Black,18-34,5,61565,17123,IL,2020-01-27,3,0
Female,Black,18-34,5,61567,17125,IL,2020-01-27,6,0
Female,Black,18-34,5,61569,17143,IL,2020-01-27,3,0
Female,Black,18-34,5,61570,17123,IL,2020-01-27,3,0
Female,Black,18-34,5,61571,17179,IL,2020-01-27,1,0
Female,Black,18-34,5,61572,17095,IL,2020-01-27,1,0
Female,Black,18-34,5,61601,17143,IL,2020-01-27,1,0
Female,Black,18-34,6,61563,17057,IL,2020-02-03,4,0
Female,Black,18-34,6,61564,17179,IL,2020-02-03,4,0
Female,Black,18-34,6,61565,17123,IL,2020-02-03,4,0
Female,Black,18-34,6,61567,17125,IL,2020-02-03,7,0
Female,Black,18-34,6,61568,17179,IL,2020-02-03,1,0
Female,Black,18-34,6,61569,17143,IL,2020-02-03,2,0
Female,Black,18-34,6,61570,17123,IL,2020-02-03,1,0
Female,Black,18-34,6,61571,17179,IL,2020-02-03,1,0
Female,Black,18-34,6,61572,17095,IL,2020-02-03,3,0
Female,Black,18-34,6,61601,17143,IL,2020-02-03,3,0
Female,Black,18-34,7,61563,17057,IL,2020-02-10,4,0
Female,Black,18-34,7,61564,17179,IL,2020-02-10,5,0
Female,Black,18-34,7,61565,17123,IL,2020-02-10,4,0
Female,Black,18-34,7,61567,17125,IL,2020-02-10,2,0
Female,Black,18-34,7,61568,17179,IL,2020-02-10,3,0
Female,Black,18-34,7,61569,17143,IL,2020-02-10,5,0
Female,Black,18-34,7,61570,17123,IL,2020-02-10,6,0
Female,Black,18-34,7,61571,17179,IL,2020-02-10,4,0
Female,Black,18-34,7,61572,17095,IL,2020-02-10,3,0
Female,Black,18-34,7,61601,17143,IL,2020-02-10,1,0
Female,Black,18-34,8,61563,17057,IL,2020-02-17,1,0
Female,Black,18-34,8,61564,17179,IL,2020-02-17,2,0
Female,Black,18-34,8,61565,17123,IL,2020-02-17,3,0
Female,Black,18-34,8,61568,17179,IL,2020-02-17,2,0
Female,Black,18-34,8,61569,17143,IL,2020-02-17,1,0
Female,Black,18-34,8,61570,17123,IL,2020-02-17,3,0
Female,Black,18-34,8,61571,17179,IL,2020-02-17,2,0
Female,Black,18-34,8,61572,17095,IL,2020-02-17,1,0
Female,Black,18-34,8,61601,17143,IL,2020-02-17,3,0
Female,Black,18-34,9,61563,17057,IL,2020-02-24,5,0
Female,Black,18-34,9,61564,17179,IL,2020-02-24,1,0
Female,Black,18-34,9,61565,17123,IL,2020-02-24,4,0
Female,Black,18-34,9,61567,17125,IL,2020-02-24,3,0
Female,Black,18-34,9,61568,17179,IL,2020-02-24,4,0
Female,Black,18-34,9,61569,17143,IL,2020-02-24,2,0
Female,Black,18-34,9,61570,17123,IL,2020-02-24,1,0
Female,Black,18-34,9,61571,17179,IL,2020-02-24,4,0
Female,Black,18-34,9,61572,17095,IL,2020-02-24,6,0
Female,Black,18-34,9,61601,17143,IL,2020-02-24,2,0
Female,Black,18-34,10,61563,17057,IL,2020-03-02,2,0
Female,Black,18-34,10,61565,17123,IL,2020-03-02,4,0
Female,Black,18-34,10,61567,17125,IL,2020-03-02,4,0
Female,Black,18-34,10,61568,17179,IL,2020-03-02,3,0
Female,Black,18-34,10,61569,17143,IL,2020-03-02,2,0
Female,Black,18-34,10,61570,17123,IL,2020-03-02,1,0
Female,Black,18-34,10,61571,17179,IL,2020-03-02,3,0
Female,Black,18-34,10,61572,17095,IL,2020-03-02,6,0
Female,Black,18-34,10,61601,17143,IL,2020-03-02,3,0
Female,Black,18-34,11,61563,17057,IL,2020-03-09,5,0
Female,Black,18-34,11,61564,17179,IL,2020-03-09,3,0
Female,Black,18-34,11,61567,17125,IL,2020-03-09,3,1
Female,Black,18-34,11,61568,17179,IL,2020-03-09,6,0
Female,Black,18-34,11,61569,17143,IL,2020-03-09,1,0
Female,Black,18-34,11,61570,17123,IL,2020-03-09,3,0
Female,Black,18-34,11,61571,17179,IL,2020-03-09,4,0
Female,Black,18-34,11,61572,17095,IL,2020-03-09,3,0
Female,Black,18-34,11,61601,17143,IL,2020-03-09,3,0
Female,Black,18-34,12,61563,17057,IL,2020-03-16,3,0
Female,Black,18-34,12,61564,17179,IL,2020-03-16,5,0
Female,Black,18-34,12,61565,17123,IL,2020-03-16,6,0
Female,Black,18-34,12,61567,17125,IL,2020-03-16,3,0
Female,Black,18-34,12,61568,17179,IL,2020-03-16,3,0
Female,Black,18-34,12,61569,17143,IL,2020-03-16,1,0
Female,Black,18-34,12,61570,17123,IL,2020-03-16,5,0
Female,Black,18-34,12,61571,17179,IL,2020-03-16,1,0
Female,Black,18-34,12,61572,17095,IL,2020-03-16,2,0
Female,Black,18-34,12,61601,17143,IL,2020-03-16,2,0
Female,Black,35-64,1,61563,17057,IL,2019-12-30,4,0
Female,Black,35-64,1,61564,17179,IL,2019-12-30,4,0
Female,Black,35-64,1,61565,17123,IL,2019-12-30,3,0
Female,Black,35-64,1,61567,17125,IL,2019-12-30,5,0
Female,Black,35-64,1,61568,17179,IL,2019-12-30,6,0
Female,Black,35-64,1,61569,17143,IL,2019-12-30,4,0
Female,Black,35-64,1,61570,17123,IL,2019-12-30,2,0
Female,Black,35-64,1,61571,17179,IL,2019-12-30,5,0
Female,Black,35-64,1,61572,17095,IL,2019-12-30,1,0
Female,Black,35-64,1,61601,17143,IL,2019-12-30,5,0
Female,Black,35-64,2,61563,17057,IL,2020-01-06,3,0
Female,Black,35-64,2,61564,17179,IL,2020-01-06,1,0
Female,Black,35-64,2,61565,17123,IL,2020-01-06,3,0
Female,Black,35-64,2,61567,17125,IL,2020-01-06,2,1
Female,Black,35-64,2,61568,17179,IL,2020-01-06,2,0
Female,Black,35-64,2,61570,17123,IL,2020-01-06,2,0
Female,Black,35-64,2,61571,17179,IL,2020-01-06,4,0
Female,Black,35-64,2,61572,17095,IL,2020-01-06,2,0
Female,Black,35-64,2,61601,17143,IL,2020-01-06,3,0
Female,Black,35-64,3,61563,17057,IL,2020-01-13,5,0
Female,Black,35-64,3,61564,17179,IL,2020-01-13,1,0
Female,Black,35-64,3,61565,17123,IL,2020-01-13,2,0
Female,Black,35-64,3,61568,17179,IL,2020-01-13,5,0
Female,Black,35-64,3,61569,17143,IL,2020-01-13,2,0
Female,Black,35-64,3,61570,17123,IL,2020-01-13,5,0
Female,Black,35-64,3,61572,17095,IL,2020-01-13,5,0
Female,Black,35-64,3,61601,17143,IL,2020-01-13,4,0
Female,Black,35-64,4,61564,17179,IL,2020-01-20,4,0
Female,Black,35-64,4,61565,17123,IL,2020-01-20,4,1
Female,Black,35-64,4,61567,17125,IL,2020-01-20,3,0
Female,Black,35-64,4,61568,17179,IL,2020-01-20,1,0
Female,Black,35-64,4,61569,17143,IL,2020-01-20,1,0
Female,Black,35-64,4,61570,17123,IL,2020-01-20,4,1
Female,Black,35-64,4,61571,17179,IL,2020-01-20,3,0
Female,Black,35-64,4,61572,17095,IL,2020-01-20,4,0
Female,Black,35-64,4,61601,17143,IL,2020-01-20,1,0
Female,Black,35-64,5,61564,17179,IL,2020-01-27,1,0
Female,Black,35-64,5,61567,17125,IL,2020-01-27,3,0
Female,Black,35-64,5,61568,17179,IL,2020-01-27,5,0
Female,Black,35-64,5,61569,17143,IL,2020-01-27,2,0
Female,Black,35-64,5,61570,17123,IL,2020-01-27,3,0
Female,Black,35-64,5,61571,17179,IL,2020-01-27,3,0
Female,Black,35-64,5,61572,17095,IL,2020-01-27,1,0
Female,Black,35-64,5,61601,17143,IL,2020-01-27,4,0
Female,Black,35-64,6,61564,17179,IL,2020-02-03,8,0
Female,Black,35-64,6,61565,17123,IL,2020-02-03,7,0
Female,Black,35-64,6,61567,17125,IL,2020-02-03,2,0
Female,Black,35-64,6,61568,17179,IL,2020-02-03,1,0
Female,Black,35-64,6,61569,17143,IL,2020-02-03,3,0
Female,Black,35-64,6,61570,17123,IL,2020-02-03,2,0
Female,Black,35-64,6,61571,17179,IL,2020-02-03,4,0
Female,Black,35-64,6,61601,17143,IL,2020-02-03,4,0
Female,Black,35-64,7,61563,17057,IL,2020-02-10,2,0
Female,Black,35-64,7,61564,17179,IL,2020-02-10,4,0
Female,Black,35-64,7,61565,17123,IL,2020-02-10,4,0
Female,Black,35-64,7,61567,17125,IL,2020-02-10,3,0
Female,Black,35-64,7,61568,17179,IL,2020-02-10,5,0
Female,Black,35-64,7,61569,17143,IL,2020-02-10,1,0
Female,Black,35-64,7,61570,17123,IL,2020-02-10,2,0
Female,Black,35-64,7,61571,17179,IL,2020-02-10,3,0
Female,Black,35-64,7,61572,17095,IL,2020-02-10,2,0
Female,Black,35-64,7,61601,17143,IL,2020-02-10,1,0
Female,Black,35-64,8,61563,17057,IL,2020-02-17,1,0
Female,Black,35-64,8,61564,17179,IL,2020-02-17,3,0
Female,Black,35-64,8,61565,17123,IL,2020-02-17,1,0
Female,Black,35-64,8,61567,17125,IL,2020-02-17,2,0
Female,Black,35-64,8,61568,17179,IL,2020-02-17,4,0
Female,Black,35-64,8,61570,17123,IL,2020-02-17,2,0
Female,Black,35-64,8,61571,17179,IL,2020-02-17,6,0
Female,Black,35-64,8,61572,17095,IL,2020-02-17,2,0
Female,Black,35-64,8,61601,17143,IL,2020-02-17,5,0
Female,Black,35-64,9,61563,17057,IL,2020-02-24,1,0
Female,Black,35-64,9,61564,17179,IL,2020-02-24,2,0
Female,Black,35-64,9,61565,17123,IL,2020-02-24,5,0
Female,Black,35-64,9,61567,17125,IL,2020-02-24,5,0
Female,Black,35-64,9,61568,17179,IL,2020-02-24,1,0
Female,Black,35-64,9,61569,17143,IL,2020-02-24,4,0
Female,Black,35-64,9,61570,17123,IL,2020-02-24,1,0
Female,Black,35-64,9,61571,17179,IL,2020-02-24,2,0
Female,Black,35-64,9,61572,17095,IL,2020-02-24,5,0
Female,Black,35-64,9,61601,17143,IL,2020-02-24,6,0
Female,Black,35-64,10,61563,17057,IL,2020-03-02,1,0
Female,Black,35-64,10,61564,17179,IL,2020-03-02,3,0
Female,Black,35-64,10,61565,17123,IL,2020-03-02,3,0
Female,Black,35-64,10,61567,17125,IL,2020-03-02,5,0
Female,Black,35-64,10,61568,17179,IL,2020-03-02,3,0
Female,Black,35-64,10,61569,17143,IL,2020-03-02,4,0
Female,Black,35-64,10,61570,17123,IL,2020-03-02,3,0
Female,Black,35-64,10,61572,17095,IL,2020-03-02,2,0
Female,Black,35-64,10,61601,17143,IL,2020-03-02,2,0
Female,Black,35-64,11,61564,17179,IL,2020-03-09,2,0
Female,Black,35-64,11,61565,17123,IL,2020-03-09,2,0
Female,Black,35-64,11,61567,17125,IL,2020-03-09,2,0
Female,Black,35-64,11,61568,17179,IL,2020-03-09,2,0
Female,Black,35-64,11,61569,17143,IL,2020-03-09,1,0
Female,Black,35-64,11,61570,17123,IL,2020-03-09,2,0
Female,Black,35-64,11,61571,17179,IL,2020-03-09,1,0
Female,Black,35-64,11,61572,17095,IL,2020-03-09,2,0
Female,Black,35-64,12,61563,17057,IL,2020-03-16,2,0
Female,Black,35-64,12,61565,17123,IL,2020-03-16,4,0
Female,Black,35-64,12,61568,17179,IL,2020-03-16,2,0
Female,Black,35-64,12,61570,17123,IL,2020-03-16,1,0
Female,Black,35-64,12,61571,17179,IL,2020-03-16,3,0
Female,Black,35-64,12,61572,17095,IL,2020-03-16,3,0
Female,Black,35-64,12,61601,17143,IL,2020-03-16,2,0
Female,Black,65-74,1,61563,17057,IL,2019-12-30,3,0
Female,Black,65-74,1,61564,17179,IL,2019-12-30,5,0
Female,Black,65-74,1,61565,17123,IL,2019-12-30,2,0
Female,Black,65-74,1,61567,17125,IL,2019-12-30,2,0
Female,Black,65-74,1,61568,17179,IL,2019-12-30,1,0
Female,Black,65-74,1,61569,17143,IL,2019-12-30,7,0
Female,Black,65-74,1,61570,17123,IL,2019-12-30,3,0
Female,Black,65-74,1,61571,17179,IL,2019-12-30,3,0
Female,Black,65-74,1,61572,17095,IL,2019-12-30,1,0
Female,Black,65-74,1,61601,17143,IL,2019-12-30,1,0
Female,Black,65-74,2,61563,17057,IL,2020-01-06,6,0
Female,Black,65-74,2,61564,17179,IL,2020-01-06,4,0
Female,Black,65-74,2,61567,17125,IL,2020-01-06,2,0
Female,Black,65-74,2,61568,17179,IL,2020-01-06,1,0
Female,Black,65-74,2,61569,17143,IL,2020-01-06,4,1
Female,Black,65-74,2,61570,17123,IL,2020-01-06,4,0
Female,Black,65-74,2,61571,17179,IL,2020-01-06,2,0
Female,Black,65-74,2,61572,17095,IL,2020-01-06,2,0
Female,Black,65-74,2,61601,17143,IL,2020-01-06,4,0
Female,Black,65-74,3,61563,17057,IL,2020-01-13,2,0
Female,Black,65-74,3,61564,17179,IL,2020-01-13,1,0
Female,Black,65-74,3,61565,17123,IL,2020-01-13,2,0
Female,Black,65-74,3,61567,17125,IL,2020-01-13,4,0
Female,Black,65-74,3,61568,17179,IL,2020-01-13,2,0
Female,Black,65-74,3,61569,17143,IL,2020-01-13,6,0
Female,Black,65-74,3,61570,17123,IL,2020-01-13,4,0
Female,Black,65-74,3,61571,17179,IL,2020-01-13,3,0
Female,Black,65-74,3,61572,17095,IL,2020-01-13,1,0
Female,Black,65-74,3,61601,17143,IL,2020-01-13,2,0
Female,Black,65-74,4,61563,17057,IL,2020-01-20,2,0
Female,Black,65-74,4,61564,17179,IL,2020-01-20,2,0
Female,Black,65-74,4,61565,17123,IL,2020-01-20,3,1
Female,Black,65-74,4,61567,17125,IL,2020-01-20,4,0
Female,Black,65-74,4,61568,17179,IL,2020-01-20,1,0
Female,Black,65-74,4,61569,17143,IL,2020-01-20,4,0
Female,Black,65-74,4,61571,17179,IL,2020-01-20,2,0
Female,Black,65-74,4,61572,17095,IL,2020-01-20,2,0
Female,Black,65-74,4,61601,17143,IL,2020-01-20,3,0
Female,Black,65-74,5,61563,17057,IL,2020-01-27,6,0
Female,Black,65-74,5,61564,17179,IL,2020-01-27,4,0
Female,Black,65-74,5,61565,17123,IL,2020-01-27,2,0
Female,Black,65-74,5,61567,17125,IL,2020-01-27,2,0
Female,Black,65-74,5,61568,17179,IL,2020-01-27,1,0
Female,Black,65-74,5,61569,17143,IL,2020-01-27,3,0
Female,Black,65-74,5,61570,17123,IL,2020-01-27,3,0
Female,Black,65-74,5,61571,17179,IL,2020-01-27,2,0
Female,Black,65-74,5,61572,17095,IL,2020-01-27,2,0
Female,Black,65-74,5,61601,17143,IL,2020-01-27,2,0
Female,Black,65-74,6,61564,17179,IL,2020-02-03,1,0
Female,Black,65-74,6,61565,17123,IL,2020-02-03,1,0
Female,Black,65-74,6,61567,17125,IL,2020-02-03,3,0
Female,Black,65-74,6,61568,17179,IL,2020-02-03,6,0
Female,Black,65-74,6,61569,17143,IL,2020-02-03,1,0
Female,Black,65-74,6,61570,17123,IL,2020-02-03,4,0
Female,Black,65-74,6,61571,17179,IL,2020-02-03,4,0
Female,Black,65-74,6,61572,17095,IL,2020-02-03,3,0
Female,Black,65-74,6,61601,17143,IL,2020-02-03,4,0
Female,Black,65-74,7,61563,17057,IL,2020-02-10,3,0
Female,Black,65-74,7,61564,17179,IL,2020-02-10,1,0
Female,Black,65-74,7,61565,17123,IL,2020-02-10,3,0
Female,Black,65-74,7,61567,17125,IL,2020-02-10,4,0
Female,Black,65-74,7,61568,17179,IL,2020-02-10,4,0
Female,Black,65-74,7,61569,17143,IL,2020-02-10,5,0
Female,Black,65-74,7,61570,17123,IL,2020-02-10,5,0
Female,Black,65-74,7,61571,17179,IL,2020-02-10,3,0
Female,Black,65-74,7,61572,17095,IL,2020-02-10,3,0
Female,Black,65-74,7,61601,17143,IL,2020-02-10,3,0
Female,Black,65-74,8,61563,17057,IL,2020-02-17,6,0
Female,Black,65-74,8,61564,17179,IL,2020-02-17,2,0
Female,Black,65-74,8,61565,17123,IL,2020-02-17,2,0
Female,Black,65-74,8,61567,17125,IL,2020-02-17,4,0
Female,Black,65-74,8,61568,17179,IL,2020-02-17,5,0
Female,Black,65-74,8,61569,17143,IL,2020-02-17,4,0
Female,Black,65-74,8,61570,17123,IL,2020-02-17,3,0
Female,Black,65-74,8,61571,17179,IL,2020-02-17,2,0
Female,Black,65-74,8,61572,17095,IL,2020-02-17,1,0
Female,Black,65-74,8,61601,17143,IL,2020-02-17,4,0
Female,Black,65-74,9,61563,17057,IL,2020-02-24,7,0
Female,Black,65-74,9,61564,17179,IL,2020-02-24,3,0
Female,Black,65-74,9,61565,17123,IL,2020-02-24,1,0
Female,Black,65-74,9,61567,17125,IL,2020-02-24,2,0
Female,Black,65-74,9,61568,17179,IL,2020-02-24,3,0
Female,Black,65-74,9,61569,17143,IL,2020-02-24,1,0
Female,Black,65-74,9,61570,17123,IL,2020-02-24,3,0
Female,Black,65-74,9,61571,17179,IL,2020-02-24,7,0
Female,Black,65-74,9,61572,17095,IL,2020-02-24,4,0
Female,Black,65-74,9,61601,17143,IL,2020-02-24,3,0
Female,Black,65-74,10,61563,17057,IL,2020-03-02,1,0
Female,Black,65-74,10,61564,17179,IL,2020-03-02,1,0
Female,Black,65-74,10,61565,17123,IL,2020-03-02,2,0
Female,Black,65-74,10,61567,17125,IL,2020-03-02,4,0
Female,Black,65-74,10,61568,17179,IL,2020-03-02,7,0
Female,Black,65-74,10,61569,17143,IL,2020-03-02,2,0
Female,Black,65-74,10,61570,17123,IL,2020-03-02,3,1
Female,Black,65-74,10,61571,17179,IL,2020-03-02,1,0
Female,Black,65-74,10,61601,17143,IL,2020-03-02,1,0
Female,Black,65-74,11,61563,17057,IL,2020-03-09,6,0
Female,Black,65-74,11,61564,17179,IL,2020-03-09,8,2
Female,Black,65-74,11,61565,17123,IL,2020-03-09,4,0
Female,Black,65-74,11,61567,17125,IL,2020-03-09,1,0
Female,Black,65-74,11,61568,17179,IL,2020-03-09,3,0
Female,Black,65-74,11,61569,17143,IL,2020-03-09,2,0
Female,Black,65-74,11,61570,17123,IL,2020-03-09,2,0
Female,Black,65-74,11,61571,17179,IL,2020-03-09,2,0
Female,Black,65-74,11,61572,17095,IL,2020-03-09,4,0
Female,Black,65-74,11,61601,17143,IL,2020-03-09,4,0
Female,Black,65-74,12,61563,17057,IL,2020-03-16,1,0
